Original ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,State,Location,SMILES
FQNP687,(1R_4aS_8aS)-1-((S_E)-5-hydroxy-3-methyl-2-(((2R_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)pent-3-en-1-yl)-5_5_8a-trimethyloctahydronaphthalen-2(1H)-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C1[C@](C[C@](O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)/C(=C/CO)/C)[C@]2(C)[C@](C(C)(C)CCC2)CC1
FQNP688,(1R_4aS_8aS)-5_5_8a-trimethyl-1-((2R)-2_4_5-trihydroxy-3-oxopentyl)octahydronaphthalen-2(1H)-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(C(O)CO)[C@](O)C[C@]1C(=O)CC[C@]2C(C)(C)CCC[C@]12C
FQNP689,(R)-4-hydroxy-5-((1R_4aS_8aS)-5_5_8a-trimethyl-2-oxodecahydronaphthalen-1-yl)pentane-2_3-dione,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(C(=O)C)[C@](O)C[C@]1C(=O)CC[C@]2C(C)(C)CCC[C@]12C
FQNP690,1_2-dihydroxy-5-((1R_2R_4aS_8aS)-2-hydroxy-2_5_5_8a-tetramethyldecahydronaphthalen-1-yl)pentan-3-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(C(O)CO)CC[C@]1[C@@](O)(C)CC[C@]2C(C)(C)CCC[C@]12C
FQNP691,(S_E)-3-methyl-4-(((2R_3R_4S_5S_6R)-3_4_5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)-5-((1R_4aS_8aS)-5_5_8a-trimethyl-2-oxodecahydronaphthalen-1-yl)pent-2-en-1-yl 3-methylbutanoate,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(OC/C=C(/[C@@](O[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)C[C@]1C(=O)CC[C@]2C(C)(C)CCC[C@]12C)\C)CC(C)C
FQNP692,6-((1R)-1-hydroxy-1-((8R_9S_10S_13R_14S)-14-hydroxy-10_13-dimethyl-1-oxo-4_5_6_7_8_9_10_11_12_13_14_15_16_17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)ethyl)-3_4-dimethyl-5_6-dihydro-2H-pyran-2-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C1C(C)=C(C)CC([C@@](O)(C)C2[C@]3(C)[C@@](O)([C@]4[C@@]([C@@]5(C)C(=O)C=CCC5CC4)CC3)CC2)O1
FQNP693,(3S_4aS_5aR_6aR_6bS_7S_9aR_11aS_11bR)-9-((1R)-1-(4_5-dimethyl-6-oxo-3_6-dihydro-2H-pyran-2-yl)-1-hydroxyethyl)-6b-hydroxy-3-methoxy-9a_11b-dimethyl-1-oxohexadecahydrocyclopenta[1_2]phenanthro[8a_9-b]oxiren-7-yl acetate,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(O[C@@]1[C@@]2(O)[C@@](C)(C([C@](O)(C)C3OC(=O)C(C)=C(C)C3)C1)CC[C@@]1[C@@]3(C)C(=O)C[C@@](OC)C[C@@]43O[C@@]4C[C@@]21)C
FQNP694,(6R)-3-hydroxy-6-((3S_10R_13S_17R)-3-hydroxy-10_13_17-trimethyl-2_3_4_7_8_9_10_11_12_13_14_15_16_17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)-3-methylheptan-2-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O=C(C(O)(CC[C@@](C)[C@]1(C)[C@]2(C)C(C3C([C@]4(C)C(=CC3)C[C@@](O)CC4)CC2)CC1)C)C
FQNP695,2-(3_4-dihydroxyphenyl)-5-hydroxy-3_7-dimethoxy-4H-chromen-4-one,Journal_of_Natural_Products_2019_82_(9)_2489-2500,10.1021/acs.jnatprod.9b00233,2019,Journal_of_natural_products,Plant,Physalis,Physalis_nicandroides_var._attenuata,Morelos,Tlayacapan,O(C)c1cc(O)c2C(=O)C(OC)=C(c3cc(O)c(O)cc3)Oc2c1
FQNP696,areolal,Journal_of_Natural_Products_2019_82_(12)_3394-3400,10.1021/acs.jnatprod.9b00734,2019,Journal_of_natural_products,Plant,Piptothrix,Piptothrix_areolare,Michoac?n,Morelia,O=C(OCC1(c2c(OC(=O)C(C)C)cc(C(=O)C)cc2)OC1)/C=C/c1ccccc1
FQNP697,veratric acid,Journal_of_Natural_Products_2020_83_(5)_1424-1431,10.1021/acs.jnatprod.9b00759,2020,Journal_of_natural_products,Plant,Leucophyllum,Leucophyllum_ambiguum,Hidalgo,Ixmiquilpan,O=C(O)c1cc(OC)c(OC)cc1
FQNP698,Ciquitin A,Journal_of_Natural_Products_2020_83_(5)_1424-1431,10.1021/acs.jnatprod.9b00759,2020,Journal_of_natural_products,Plant,Leucophyllum,Leucophyllum_ambiguum,Hidalgo,Ixmiquilpan,O(C)c1c(OC)ccc([C@]2OC(O)C3[C@@](c4cc(OC)c5OCOc5c4)OC(=O)C23)c1
FQNP699,Ciquitin B,Journal_of_Natural_Products_2020_83_(5)_1424-1431,10.1021/acs.jnatprod.9b00759,2020,Journal_of_natural_products,Plant,Leucophyllum,Leucophyllum_ambiguum,Hidalgo,Ixmiquilpan,O(C)c1c(OC)ccc([C@]2O[C@@](O)[C@@]3[C@@](c4cc(OC)c(OC)cc4)OC(=O)[C@]23)c1
FQNP700,Ciquitin C,Journal_of_Natural_Products_2020_83_(5)_1424-1431,10.1021/acs.jnatprod.9b00759,2020,Journal_of_natural_products,Plant,Leucophyllum,Leucophyllum_ambiguum,Hidalgo,Ixmiquilpan,O(C)c1c(OC)ccc([C@]2OC[C@@]3[C@@](c4cc5OCOc5cc4)OC(=O)[C@]23)c1
FQNP701,(3S)-hydroxy-3'_4'-dimethoxy-L-phenylalanine,Journal_of_Natural_Products_2020_83_(5)_1424-1431,10.1021/acs.jnatprod.9b00759,2020,Journal_of_natural_products,Plant,Leucophyllum,Leucophyllum_ambiguum,Hidalgo,Ixmiquilpan,O=C(O)[C@@](N)[C@@](O)c1cc(OC)c(OC)cc1
FQNP702,Amarisolide,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,O=C1OCC23C1=CC(OC1C(O)C(O)C(O)C(CO)O1)CC2C(CCc1cocc1)(C)C(C)CC3
FQNP703,Rutin,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,O=C1C(OC2C(O)C(O)C(O)C(COC3C(O)C(O)C(O)C(C)O3)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2
FQNP704,Rosmarinic acid,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,O=C(OC(C(=O)O)Cc1cc(O)c(O)cc1)C=Cc1cc(O)c(O)cc1
FQNP705,isoquercitrin,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,O=C1C(OC2C(O)C(O)C(O)C(CO)O2)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2
FQNP707,germacrene D,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,C(C)(C)C1C=CC(=C)CCC=C(C)CC1
FQNP708,spathulenol,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,OC1(C)C2C3C(C)(C)C3CCC(=C)C2CC1
FQNP709,amarisolide G,Molecules_25(15)_3530,10.3390/molecules25153530,2020,Molecules,Plant,Salvia,Salvia_amarissima_Ortega,Puebla,No_especified,O=C1OC[C@]23C1=C[C@@](O[C@]1[C@](O)[C@](O)[C@](O)[C@@](CO)O1)C[C@@]2[C@](CCC=1C(O)OC(=O)C=1)(C)[C@](C)CC3
FQNP710,(S)-(5-acetyl-2-hydroxyphenyl)((R)-3_3-dimethyloxiran-2-yl)methyl (Z)-2-methylbut-2-enoate,Journal_of_Natural_Products_2021_84_(5)_1573-1578,https://doi.org/10.1021/acs.jnatprod.1c00105,2020,Journal_of_natural_products,Plant,Ageratina,Ageratina_grandifolia,Oaxaca,Ixtl?n_de_Ju?rez,O=C(O[C@@](c1c(O)ccc(C(=O)C)c1)[C@@]1C(C)(C)O1)/C(=C\C)/C
FQNP711,7-methoxy-2_2-dimethyl-6-vinyl-2H-chromene,Journal_of_Natural_Products_2021_84_(5)_1573-1578,: https://doi.org/10.1021/acs.jnatprod.1c00105,2020,Journal_of_natural_products,Plant,Ageratina,Ageratina_grandifolia,Oaxaca,Ixtl?n_de_Ju?rez,O(C)c1c(C=C)cc2c(OC(C)(C)C=C2)c1
FQNP712,1-(7-methoxy-2_2-dimethyl-2H-chromen-6-yl)ethan-1-one,Journal_of_Natural_Products_2021_84_(5)_1573-1578,: https://doi.org/10.1021/acs.jnatprod.1c00105,2020,Journal_of_natural_products,Plant,Ageratina,Ageratina_grandifolia,Oaxaca,Ixtl?n_de_Ju?rez,O=C(C)c1c(OC)cc2OC(C)(C)C=Cc2c1
FQNP713,7-methoxy-6-(1-methoxyethyl)-2_2-dimethyl-2H-chromene,Journal_of_Natural_Products_2021_84_(5)_1573-1578,: https://doi.org/10.1021/acs.jnatprod.1c00105,2020,Journal_of_natural_products,Plant,Ageratina,Ageratina_grandifolia,Oaxaca,Ixtl?n_de_Ju?rez,O(C(C)c1c(OC)cc2OC(C)(C)C=Cc2c1)C
FQNP714,1-(2_2-dimethyl-2H-chromen-6-yl)ethan-1-one,Journal_of_Natural_Products_2021_84_(5)_1573-1578,: https://doi.org/10.1021/acs.jnatprod.1c00105,2020,Journal_of_natural_products,Plant,Ageratina,Ageratina_grandifolia,Oaxaca,Ixtl?n_de_Ju?rez,O=C(C)c1cc2c(OC(C)(C)C=C2)cc1
FQNP715,1-(7-methoxy-2_2-dimethyl-2H-chromen-6-yl)ethan-1-ol,Journal_of_Natural_Products_2021_84_(5)_1573-1578,: https://doi.org/10.1021/acs.jnatprod.1c00105,2020,Journal_of_natural_products,Plant,Ageratina,Ageratina_grandifolia,Oaxaca,Ixtl?n_de_Ju?rez,O(C)c1c(C(O)C)cc2c(OC(C)(C)C=C2)c1
FQNP716,2-(3-(2-methylbut-3-en-2-yl)-2-oxo-2_6_7_8-tetrahydrocyclopenta[g]chromen-7-yl)propan-2-yl acetate,Molecules_2021_26_3684,10.3390/molecules26123684,2020,Molecules,Plant,Ruta,Ruta_chalepensis,Nuevo_Le?n,Arramberri,O=C(OC(C)(C)C1Cc2c(cc3c(OC(=O)C(C(C=C)(C)C)=C3)c2)C1)C
FQNP717,7-(2-hydroxypropan-2-yl)-3-(2-methylbut-3-en-2-yl)-7_8-dihydrocyclopenta[g]chromen-2(6H)-one,Molecules_2021_26_3684,10.3390/molecules26123684,2020,Molecules,Plant,Ruta,Ruta_chalepensis,Nuevo_Le?n,Arramberri,O=C1C(C(C=C)(C)C)=Cc2c(O1)cc1c(c2)CC(C(O)(C)C)C1
FQNP719,coronaridine,Planta_Medica_2022_Jan_88(1):53-61,10.1055/a-1157-1732,2022,Planta_medica,Plant,Tabernaemontana,Tabernaemontana_alba,Veracruz,Los_Tuxtlas,O=C(OC)C12c3[nH]c4c(c3CCN3C1C(CC)CC(C2)C3)cccc4
FQNP720,ibogaine,Planta_Medica_2022_Jan_88(1):53-61,10.1055/a-1157-1732,2022,Planta_medica,Plant,Tabernaemontana,Tabernaemontana_alba,Veracruz,Los_Tuxtlas,O(C)c1cc2c([nH]c3c2CCN2C4C(CC)CC(C2)CC34)cc1
FQNP721,ibogamine,Planta_Medica_2022_Jan_88(1):53-61,10.1055/a-1157-1732,2022,Planta_medica,Plant,Tabernaemontana,Tabernaemontana_alba,Veracruz,Los_Tuxtlas,C(C)C1C2N3CC(C1)CC2c1[nH]c2c(c1CC3)cccc2
FQNP722,Voacangine,Planta_Medica_2022_Jan_88(1):53-61,10.1055/a-1157-1732,2022,Planta_medica,Plant,Tabernaemontana,Tabernaemontana_alba,Veracruz,Los_Tuxtlas,O=C(OC)C12c3[nH]c4c(c3CCN3C1C(CC)CC(C2)C3)cc(OC)cc4
FQNP723,Vobasine,Planta_Medica_2022_Jan_88(1):53-61,10.1055/a-1157-1732,2022,Planta_medica,Plant,Tabernaemontana,Tabernaemontana_alba,Veracruz,Los_Tuxtlas,O=C(OC)C1C2N(C)CC(=CC)C1CC(=O)c1[nH]c3c(c1C2)cccc3
FQNP725,Pennogenin tetraglycoside,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O(C1C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(C)O3)C(C)O2)C(CO)OC1OC1CC=2C(C)(C3C(C4C(C)(C5(O)C(C)C6(OC5C4)OCC(C)CC6)CC3)CC=2)CC1)C1C(O)C(O)C(O)C(C)O1
FQNP726,L-Phenylalanine,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)C(N)Cc1ccccc1
FQNP727,4-Hydroxybenzoic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)c1ccc(O)cc1
FQNP728,t-Cinnamic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)C=Cc1ccccc1
FQNP729,Salicylic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)c1c(O)cccc1
FQNP730,Vanillic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)c1cc(OC)c(O)cc1
FQNP731,Kaempferide,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O(C)c1ccc(C2=C(O)C(=O)c3c(O)cc(O)cc3O2)cc1
FQNP732,Vanillin,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=Cc1cc(OC)c(O)cc1
FQNP733,4-Hydroxyphenylacetic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)Cc1ccc(O)cc1
FQNP734,p-Anisic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)c1ccc(OC)cc1
FQNP735,Secoisolariciresinol,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O(C)c1c(O)ccc(CC(C(CO)Cc2cc(OC)c(O)cc2)CO)c1
FQNP736,p-Coumaric acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)/C=C/c1ccc(O)cc1
FQNP737,Ferulic acid,Molecules_2022_Mar_13;27(6):1860,10.3390/molecules27061860,2022,Molecules,Plant,Cestrum,Cestrum_nocturnum,Veracruz,Xalapa,O=C(O)C=Cc1cc(OC)c(O)cc1
FQNP738,Mirabilin B,Molecules_2023__28(2)_606,10.3390/molecules28020606,2022,Molecules,Animal,Monanchora,Monanchora_arbuscula,Yucat?n,No_especified,N=C1N=C2[C@](CCCC)[C@@](C)C[C@@]3C2=C(N1)CC3
FQNP739,Penaresidin B,Molecules_2023__28(2)_606,10.3390/molecules28020606,2022,Molecules,Animal,Monanchora,Monanchora_arbuscula,Yucat?n,No_especified,OC(CC(CC)C)CCCCCCCCC[C@]1[C@@](O)[C@](CO)N1
FQNP740,Caryophyllene oxide,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,C=C1C2C(C(C)(C)C2)CCC2(C)OC2CC1
FQNP741,Palmitic acid,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,O=C(O)CCCCCCCCCCCCCCC
FQNP742,Hexadecanoic acid_ butyl ester,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,O=C(OCCCC)CCCCCCCCCCCCCCC
FQNP743,Pentacosane,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,C(CCCCCCCCCCCC)CCCCCCCCCCCC
FQNP744,Friedelan-3-one,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,O=C1C(C)C2(C)C(C3(C)C(C4(C)C(C)(C5C(C)(CC4)CCC(C)(C)C5)CC3)CC2)CC1
FQNP745,Tritetracontane,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,C(CCCCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC
FQNP746,Tetratriacontane,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
FQNP747,24-Norursa-3_9 (11)_12-triene,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,CC1=CCCC2(C)C=3C(C)(C4(C)C(C5C(C)(CC4)CCC(C)C5C)=CC=3)CCC12
FQNP748,7-Dehydrodiosgenin,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,OC1CC=2C(C)(C3C(=CC=2)C2C(C)(C4C(C)C5(OC4C2)OCC(C)CC5)CC3)CC1
FQNP749,17-Pentatriacontene,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,C(=CCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC
FQNP750,?-Sitosterol,J_Ethnopharmacol_2023_Jan_10;300:115738,10.1016/j.jep.2022.115738,2023,Journal_of_etnopharmacology,Plant,Matayba,Matayba_oppositifolia,Quintana Roo,No_especified,OC1CC=2C(C)(C3C(C4C(C)(C(C(CCC(C(C)C)CC)C)CC4)CC3)CC=2)CC1
